EUR/USD,20160729 20:52:00.312,1.11765,1.11774
EUR/USD,20160729 20:52:00.322,1.11766,1.11776
EUR/USD,20160729 20:52:00.335,1.11766,1.11775
EUR/USD,20160729 20:52:00.348,1.11765,1.11775
EUR/USD,20160729 20:52:00.490,1.11764,1.11774
EUR/USD,20160729 20:52:00.491,1.11765,1.11774
EUR/USD,20160729 20:52:00.495,1.11764,1.11773
EUR/USD,20160729 20:52:00.526,1.11763,1.11772
EUR/USD,20160729 20:52:00.551,1.11764,1.11773
EUR/USD,20160729 20:52:00.689,1.11765,1.11774
EUR/USD,20160729 20:52:00.690,1.11764,1.11773
EUR/USD,20160729 20:52:00.691,1.11766,1.11773
EUR/USD,20160729 20:52:00.717,1.11765,1.11774
EUR/USD,20160729 20:52:00.887,1.11765,1.11773
EUR/USD,20160729 20:52:00.889,1.11764,1.11772
EUR/USD,20160729 20:52:00.890,1.11766,1.11772
EUR/USD,20160729 20:52:00.907,1.11766,1.11771
EUR/USD,20160729 20:52:01.096,1.11766,1.11771
EUR/USD,20160729 20:52:01.097,1.11766,1.11772
EUR/USD,20160729 20:52:01.098,1.11765,1.11771
EUR/USD,20160729 20:52:01.109,1.11765,1.11772
EUR/USD,20160729 20:52:01.147,1.11766,1.11773
EUR/USD,20160729 20:52:01.158,1.11765,1.11773
EUR/USD,20160729 20:52:01.169,1.11766,1.11772
EUR/USD,20160729 20:52:01.286,1.11764,1.11772
EUR/USD,20160729 20:52:01.287,1.11765,1.11772
EUR/USD,20160729 20:52:01.288,1.11765,1.11773
EUR/USD,20160729 20:52:01.289,1.11766,1.11774
EUR/USD,20160729 20:52:01.290,1.11765,1.11772
EUR/USD,20160729 20:52:01.325,1.11765,1.11773
EUR/USD,20160729 20:52:01.501,1.11765,1.11773
EUR/USD,20160729 20:52:01.714,1.11766,1.11773
EUR/USD,20160729 20:52:01.715,1.11766,1.11774
EUR/USD,20160729 20:52:01.726,1.11767,1.11775
EUR/USD,20160729 20:52:01.748,1.11766,1.11773
EUR/USD,20160729 20:52:01.908,1.11766,1.11774
EUR/USD,20160729 20:52:01.926,1.11766,1.11773
EUR/USD,20160729 20:52:02.135,1.11766,1.11773
EUR/USD,20160729 20:52:02.167,1.11766,1.11773
EUR/USD,20160729 20:52:02.406,1.11766,1.11773
EUR/USD,20160729 20:52:02.779,1.11766,1.11773
EUR/USD,20160729 20:52:03.208,1.11766,1.11774
EUR/USD,20160729 20:52:03.375,1.11767,1.11774
EUR/USD,20160729 20:52:03.377,1.11767,1.11775
EUR/USD,20160729 20:52:03.378,1.11766,1.11774
EUR/USD,20160729 20:52:03.410,1.11766,1.11773
EUR/USD,20160729 20:52:03.577,1.11766,1.11774
EUR/USD,20160729 20:52:03.580,1.11767,1.11775
EUR/USD,20160729 20:52:03.581,1.11766,1.11774
EUR/USD,20160729 20:52:03.661,1.11766,1.11774
EUR/USD,20160729 20:52:03.794,1.11766,1.11774
EUR/USD,20160729 20:52:04.004,1.11766,1.11774
EUR/USD,20160729 20:52:04.038,1.11767,1.11774
EUR/USD,20160729 20:52:04.229,1.11767,1.11774
EUR/USD,20160729 20:52:04.667,1.11767,1.11775
EUR/USD,20160729 20:52:04.694,1.11767,1.11775
EUR/USD,20160729 20:52:05.130,1.11766,1.11774
EUR/USD,20160729 20:52:05.168,1.11766,1.11773
EUR/USD,20160729 20:52:05.323,1.11766,1.11773
EUR/USD,20160729 20:52:05.769,1.11766,1.11773
EUR/USD,20160729 20:52:06.059,1.11765,1.11772
EUR/USD,20160729 20:52:06.214,1.11765,1.11772
EUR/USD,20160729 20:52:06.300,1.11765,1.11772
EUR/USD,20160729 20:52:06.431,1.11765,1.11773
EUR/USD,20160729 20:52:06.492,1.11765,1.11773
EUR/USD,20160729 20:52:07.188,1.11765,1.11773
EUR/USD,20160729 20:52:11.247,1.11765,1.11772
EUR/USD,20160729 20:52:11.249,1.11763,1.11771
EUR/USD,20160729 20:52:11.286,1.11761,1.11771
EUR/USD,20160729 20:52:11.298,1.11761,1.11769
EUR/USD,20160729 20:52:11.309,1.1176,1.11769
EUR/USD,20160729 20:52:11.324,1.1176,1.1177
EUR/USD,20160729 20:52:11.451,1.11761,1.11771
EUR/USD,20160729 20:52:11.454,1.1176,1.1177
EUR/USD,20160729 20:52:11.456,1.11761,1.1177
EUR/USD,20160729 20:52:11.476,1.11762,1.11772
EUR/USD,20160729 20:52:11.644,1.11763,1.11773
EUR/USD,20160729 20:52:11.720,1.11763,1.11773
EUR/USD,20160729 20:52:11.870,1.11763,1.11773
EUR/USD,20160729 20:52:11.927,1.11766,1.11775
EUR/USD,20160729 20:52:11.941,1.11765,1.11775
EUR/USD,20160729 20:52:11.951,1.11764,1.11774
EUR/USD,20160729 20:52:12.076,1.11765,1.11775
EUR/USD,20160729 20:52:12.080,1.11765,1.11774
EUR/USD,20160729 20:52:12.159,1.11765,1.11774
EUR/USD,20160729 20:52:12.276,1.11765,1.11774
EUR/USD,20160729 20:52:12.503,1.11765,1.11774
EUR/USD,20160729 20:52:12.504,1.11764,1.11774
EUR/USD,20160729 20:52:12.524,1.11764,1.11774
EUR/USD,20160729 20:52:12.723,1.11764,1.11774
EUR/USD,20160729 20:52:12.948,1.11763,1.11773
EUR/USD,20160729 20:52:12.951,1.11763,1.11774
EUR/USD,20160729 20:52:12.952,1.11763,1.11772
EUR/USD,20160729 20:52:13.008,1.11763,1.11773
EUR/USD,20160729 20:52:13.020,1.11764,1.11774
EUR/USD,20160729 20:52:13.168,1.11764,1.11774
EUR/USD,20160729 20:52:13.172,1.11763,1.11773
EUR/USD,20160729 20:52:13.355,1.11762,1.11772
EUR/USD,20160729 20:52:13.356,1.11763,1.11773
EUR/USD,20160729 20:52:13.357,1.11762,1.11772
EUR/USD,20160729 20:52:13.422,1.11762,1.11772
EUR/USD,20160729 20:52:13.561,1.11763,1.11773
EUR/USD,20160729 20:52:13.563,1.11764,1.11774
EUR/USD,20160729 20:52:13.564,1.11763,1.11773
EUR/USD,20160729 20:52:13.617,1.11763,1.11773
EUR/USD,20160729 20:52:13.771,1.11763,1.11773
EUR/USD,20160729 20:52:13.799,1.11764,1.11774
EUR/USD,20160729 20:52:13.814,1.11764,1.11773
EUR/USD,20160729 20:52:13.972,1.11764,1.11773
EUR/USD,20160729 20:52:14.054,1.11764,1.11773
EUR/USD,20160729 20:52:14.183,1.11764,1.11774
EUR/USD,20160729 20:52:14.184,1.11763,1.11773
EUR/USD,20160729 20:52:14.186,1.11763,1.11773
EUR/USD,20160729 20:52:14.272,1.11763,1.11773
EUR/USD,20160729 20:52:14.389,1.11764,1.11774
EUR/USD,20160729 20:52:14.454,1.11764,1.11774
EUR/USD,20160729 20:52:14.468,1.11765,1.11775
EUR/USD,20160729 20:52:14.602,1.11765,1.11775
EUR/USD,20160729 20:52:14.832,1.11765,1.11775
EUR/USD,20160729 20:52:15.027,1.11765,1.11775
EUR/USD,20160729 20:52:15.074,1.11765,1.11775
EUR/USD,20160729 20:52:15.259,1.11765,1.11775
EUR/USD,20160729 20:52:15.315,1.11766,1.11776
EUR/USD,20160729 20:52:15.341,1.11767,1.11777
EUR/USD,20160729 20:52:15.460,1.11766,1.11776
EUR/USD,20160729 20:52:15.462,1.11765,1.11776
EUR/USD,20160729 20:52:15.512,1.11768,1.11778
EUR/USD,20160729 20:52:15.524,1.11767,1.11777
EUR/USD,20160729 20:52:15.535,1.11769,1.11778
EUR/USD,20160729 20:52:15.546,1.11767,1.11777
EUR/USD,20160729 20:52:15.682,1.11768,1.11778
EUR/USD,20160729 20:52:15.683,1.11767,1.11777
EUR/USD,20160729 20:52:15.684,1.11768,1.11778
EUR/USD,20160729 20:52:15.727,1.11767,1.11776
EUR/USD,20160729 20:52:15.930,1.11766,1.11776
EUR/USD,20160729 20:52:15.942,1.11767,1.11777
EUR/USD,20160729 20:52:15.956,1.11766,1.11775
EUR/USD,20160729 20:52:16.126,1.11766,1.11775
EUR/USD,20160729 20:52:16.129,1.11766,1.11776
EUR/USD,20160729 20:52:16.133,1.11767,1.11776
EUR/USD,20160729 20:52:16.140,1.11768,1.11778
EUR/USD,20160729 20:52:16.328,1.11768,1.11778
EUR/USD,20160729 20:52:16.752,1.11768,1.11778
EUR/USD,20160729 20:52:17.100,1.11768,1.11778
EUR/USD,20160729 20:52:17.231,1.11768,1.11778
EUR/USD,20160729 20:52:17.701,1.11768,1.11778
EUR/USD,20160729 20:52:18.121,1.11768,1.11777
EUR/USD,20160729 20:52:18.122,1.11768,1.11778
EUR/USD,20160729 20:52:18.187,1.11767,1.11777
EUR/USD,20160729 20:52:18.342,1.11768,1.11777
EUR/USD,20160729 20:52:18.547,1.11768,1.11777
EUR/USD,20160729 20:52:18.552,1.11767,1.11777
EUR/USD,20160729 20:52:18.766,1.11767,1.11777
EUR/USD,20160729 20:52:19.033,1.11767,1.11777
